time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-16.8190961307,-3.43998725998,24.5613103672,6.12906948565,0.526317963971,0.0,-11.8599839244,-1.93248248638,2.33602598597,-0.162765002918,0.132944036181,0.0,431.7156748478123,430.6300194125613,432.0446272134964,432.3466358948946
4.499999999999992,-17.5388191438,-3.55718405863,24.6911141596,6.1194851001,0.535013878,0.0,-12.1323355672,-1.97438328696,1.99015783186,-0.154294727829,0.161898411675,0.0,387.78167842873773,390.515343085532,389.54236031731125,390.30576702728484
4.559999999999991,-18.2784733139,-3.67785855336,24.8054537974,6.11034305226,0.545240201762,0.0,-12.523836588,-2.04834257633,1.81880849063,-0.148771785429,0.183581096375,0.0,458.6382953336453,460.38412258354515,460.0532208018211,460.4694381449897
4.6199999999999894,-19.0408606871,-3.80273789894,24.9074583961,6.10104100745,0.556250193236,0.0,-12.8902775853,-2.11447856901,1.57926140327,-0.172056621033,0.183337136525,0.0,440.2080300509806,440.2208056229419,442.00457635411465,440.05722352443445
4.679999999999988,-19.8265336768,-3.93193159044,24.9963203861,6.09037827877,0.567952570848,0.0,-13.2998546294,-2.19216053833,1.38007837715,-0.192478051768,0.211706848793,0.0,460.12342131364863,462.3994347045874,462.031010763792,460.3878987843326
4.739999999999987,-20.6344934343,-4.06506742326,25.0688430534,6.07890183914,0.580505810359,0.0,-13.6335424521,-2.24585449123,1.03554168804,-0.188972095488,0.203727099887,0.0,412.45002634521416,411.79118189401095,411.3991006330067,411.670709382623
4.799999999999986,-21.4643649476,-4.20195072476,25.1227036759,6.06759541636,0.592350502807,0.0,-14.030020539,-2.31700967104,0.757207566794,-0.187399230977,0.180189626599,0.0,444.315128831472,442.4181710122737,443.8220723711012,443.91663422940405
4.859999999999984,-22.3175463035,-4.34288750805,25.1582964542,6.05634802961,0.603011447839,0.0,-14.4107352832,-2.38094165952,0.426967709019,-0.18757094029,0.172135434188,0.0,430.1428169083281,429.49150768648167,429.8732826274381,429.82328536761554
4.919999999999983,-23.1961117949,-4.48840935814,25.1767954697,6.04550099488,0.613152380054,0.0,-14.8757839971,-2.46973502307,0.186359479122,-0.169845988758,0.161914837583,0.0,470.9948934635695,470.2290226928524,470.7086694784126,472.04903261264496
4.979999999999982,-24.1002234992,-4.6383790363,25.1766604072,6.0349091355,0.622506842394,0.0,-15.262868669,-2.52919443607,-0.193066870878,-0.195256239226,0.139858306219,0.0,425.5711340388602,423.70203676335024,425.75047822156296,423.5374056081224
5.0399999999999805,-25.0274639388,-4.79175788627,25.152735676,6.02324802045,0.631064774023,0.0,-15.6469369994,-2.58338531121,-0.60650290004,-0.192604768879,0.147665835019,0.0,415.8073417641379,416.51148403645567,416.7827716903881,416.97495886671675
